OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, comb, up, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0137879
0, comb, down, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0137879
0, comb, central, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0149072
0, comb, down, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0149072
0, comb, central, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0153068
0, comb, down, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0153068
0, comb, central, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0133077
0, comb, down, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0133077
0, comb, central, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0123737
0, comb, down, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0123737
0, comb, central, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0157152
0, comb, down, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0157152
0, comb, central, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0175161
0, comb, down, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0175161
0, comb, central, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
